,Infoset,Fold,Call,Raise
0,[Observer: 1][Private: 0][Round 1][Player: 1][Pot: 2][Money: 99 99][Round1: 1][Round2: ],0.0,0.7110311683711542,0.28896883162884585
1,[Observer: 1][Private: 0][Round 1][Player: 1][Pot: 4][Money: 97 99][Round1: 2][Round2: ],0.8158749322507179,0.12971936340544393,0.054405704343838124
2,[Observer: 1][Private: 1][Round 1][Player: 1][Pot: 2][Money: 99 99][Round1: 1][Round2: ],0.0,0.15501946197674155,0.8449805380232585
3,[Observer: 1][Private: 1][Round 1][Player: 1][Pot: 4][Money: 97 99][Round1: 2][Round2: ],0.00046227123461138104,0.6396849638371317,0.35985276492825685
4,[Observer: 1][Private: 2][Round 1][Player: 1][Pot: 2][Money: 99 99][Round1: 1][Round2: ],0.0,2.326041094781157e-05,0.9999767395890522
5,[Observer: 1][Private: 2][Round 1][Player: 1][Pot: 4][Money: 97 99][Round1: 2][Round2: ],0.0,0.4224764880488449,0.577523511951155
6,[Observer: 1][Private: 0][Round 1][Player: 1][Pot: 8][Money: 95 97][Round1: 1 2 2][Round2: ],5.8219998887628807e-05,0.9999417800011123,0.0
7,[Observer: 1][Private: 1][Round 1][Player: 1][Pot: 8][Money: 95 97][Round1: 1 2 2][Round2: ],0.0,1.0,0.0
8,[Observer: 1][Private: 2][Round 1][Player: 1][Pot: 8][Money: 95 97][Round1: 1 2 2][Round2: ],0.0,1.0,0.0
9,[Observer: 1][Private: 0][Round 2][Player: 1][Pot: 2][Money: 99 99][Public: 1][Round1: 1 1][Round2: 1],0.0,0.926773718601247,0.07322628139875302
10,[Observer: 1][Private: 0][Round 2][Player: 1][Pot: 6][Money: 95 99][Public: 1][Round1: 1 1][Round2: 2],0.9649900723172317,0.0,0.03500992768276823
11,[Observer: 1][Private: 0][Round 2][Player: 1][Pot: 2][Money: 99 99][Public: 2][Round1: 1 1][Round2: 1],0.0,0.9905054344987729,0.009494565501227091
